,mean,median,std,min,max,u_stat,p_val
Unnamed: 0,2105.4,2234.5,1129.8704577853812,57.0,4006.0,4963.5,0.7172769110325494
polarity,-0.02634339061611788,-0.028125,0.10070265002598701,-0.175,0.25,5253.5,0.7379865084428916
subjectivity,0.18109698718789627,0.1875,0.14073936169586226,0.0,0.4693452380952381,5088.5,0.9496732079578857
flesch_reading_ease,62.472636363636376,61.345,10.640408669574036,40.35,93.64,5149.5,0.9350006981551218
syntactic_complexity,18.44090909090909,18.75,4.159632371946263,10.0,26.0,4755.5,0.3888923588755302
lexical_diversity,0.8616659320327675,0.8490566037735849,0.066175615376969,0.6923076923076923,0.9666666666666668,5486.0,0.37406206004822395
text_length,246.14545454545456,189.5,97.7077496258483,102.0,399.0,4756.0,0.3899093238124881
question_marks,1.0,1.0,0.0,1.0,1.0,5115.0,1.0
exclamation_marks,0.045454545454545456,0.0,0.20925221322752408,0.0,1.0,5127.5,0.9356726367396668
avg_word_length,5.0435791204704525,5.0,0.4061902322743883,4.294117647058823,6.291666666666667,5205.0,0.830057151120761
unique_word_count,34.80909090909091,28.5,13.10892647375871,17.0,55.0,4754.0,0.3865187754673056
sentiment_score_range,0.14327777777777778,0.1125,0.18335279562621443,0.0,0.7916666666666667,5143.0,0.9467530379693982
noun_phrase_count,10.909090909090908,10.0,4.010411803754874,5.0,18.0,4814.5,0.4697016769036988
verb_phrase_count,4.6,4.0,2.5457285685937,2.0,11.0,4815.0,0.45865083830479947
named_entity_count,3.3636363636363638,4.0,1.7542989018971837,0.0,7.0,4780.5,0.40925996937273823
passive_voice_count,0.045454545454545456,0.0,0.20925221322752413,0.0,1.0,5072.5,0.7881744392750154
active_voice_count,1.6181818181818182,2.0,0.6350874848616187,1.0,3.0,4815.5,0.4254525546789296
modal_verbs_count,0.39090909090909093,0.0,0.4901872801709239,0.0,1.0,5134.5,0.9569744434553261
conditional_sentences_count,0.0,0.0,0.0,0.0,0.0,5115.0,1.0
sentence_count,2.4909090909090907,2.0,0.5022053117460578,2.0,3.0,4821.0,0.4161346219031363
average_sentence_length,18.44090909090909,18.75,4.159632371946263,10.0,26.0,4755.5,0.3888923588755302
stop_words_count,21.48181818181818,16.0,9.543461009509777,9.0,37.0,4746.5,0.37265143380692434
punctuation_diversity,2.909090909090909,3.0,0.46026427481273285,2.0,4.0,4937.5,0.5438391279000796
readability grades__Kincaid,18.669468495648044,16.581031746031748,6.3028914724839,8.588421052631581,27.93588235294118,4749.5,0.3813729693411205
readability grades__ARI,22.1562663628602,18.95121921182266,8.422946116995465,8.397368421052633,34.98230769230769,4739.0,0.3678646133807756
readability grades__Coleman-Liau,11.218492697090811,11.05802387261905,1.7009527613068176,7.971520695652178,17.16164535714286,5073.0,0.920725029378931
readability grades__FleschReadingEase,36.973620323189024,33.66269230769233,15.792885024013884,10.706153846153851,73.1421739130435,5438.5,0.438551278867654
readability grades__GunningFogIndex,22.57421647316526,21.914285714285718,6.470130616209376,11.810526315789474,33.38461538461539,4774.5,0.41471900404679307
readability grades__LIX,65.25823353435653,69.2989417989418,17.84775590064411,29.526315789473685,95.76923076923076,4766.0,0.4032617126298581
readability grades__SMOGIndex,15.569388598259616,15.24744871391589,2.7613846567455034,8.477225575051662,21.97366596101028,4934.0,0.661919119120144
readability grades__RIX,9.454545454545455,9.0,4.31050852411256,2.0,20.0,4830.5,0.4942251653965668
readability grades__DaleChallIndex,10.317226752405396,10.499560390355914,1.4616512414590244,6.702164516129033,13.163107407407407,4966.0,0.7217148850682232
sentence info__characters_per_word,4.738446824772481,4.697826086956522,0.3025253142297063,4.115942028985507,5.785714285714286,5138.5,0.9560126797161238
sentence info__syll_per_word,1.497481921819172,1.4838709677419355,0.1290565233817635,1.1833333333333331,1.8571428571428568,5306.0,0.6477341828680351
sentence info__words_per_sentence,42.53636363636364,31.0,17.721948902253345,18.0,71.0,4728.0,0.35346445627856193
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,5115.0,1.0
sentence info__type_token_ratio,0.8384514031544817,0.8157407407407407,0.07628089628968596,0.6619718309859155,0.9666666666666668,5468.5,0.39700999994433506
sentence info__characters,199.53636363636363,158.0,79.1632475740609,82.0,330.0,4755.5,0.3892284581033656
sentence info__syllables,62.58181818181818,50.5,23.967631773095054,27.0,100.0,4761.5,0.3968807932251234
sentence info__words,42.53636363636364,31.0,17.721948902253345,18.0,71.0,4728.0,0.35346445627856193
sentence info__wordtypes,34.654545454545456,28.5,12.63709144015039,17.0,55.0,4775.0,0.4148032039502423
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,5115.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,5115.0,1.0
sentence info__long_words,9.454545454545455,9.0,4.31050852411256,2.0,20.0,4830.5,0.4942251653965668
sentence info__complex_words,5.5181818181818185,5.0,2.2857027433284167,1.0,12.0,4934.0,0.661919119120144
sentence info__complex_words_dc,12.145454545454545,12.0,5.4819744043067695,3.0,23.0,4841.5,0.5118670924744012
word usage__tobeverb,2.109090909090909,1.5,1.206598483306107,1.0,5.0,4802.0,0.4081279738644962
word usage__auxverb,0.39090909090909093,0.0,0.4901872801709239,0.0,1.0,5134.5,0.9569744434553261
word usage__conjunction,1.1090909090909091,1.0,0.31318003572862446,1.0,2.0,5013.0,0.66340789277615
word usage__pronoun,2.1272727272727274,2.0,1.1502619638534113,0.0,5.0,4854.5,0.49939456067052523
word usage__preposition,2.9454545454545453,2.0,1.8114638190258454,1.0,8.0,4756.0,0.3813334231655311
word usage__nominalization,1.5454545454545454,2.0,1.1464853643093225,0.0,5.0,5001.0,0.7775308948991604
sentence beginnings__pronoun,0.05454545454545454,0.0,0.2281301590639917,0.0,1.0,5119.0,0.982923618303631
sentence beginnings__interrogative,0.0,0.0,0.0,0.0,0.0,5115.0,1.0
sentence beginnings__article,0.05454545454545454,0.0,0.2281301590639917,0.0,1.0,5064.0,0.7668861955090267
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,5115.0,1.0
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,5115.0,1.0
sentence beginnings__preposition,0.03636363636363636,0.0,0.1880499995620298,0.0,1.0,5081.0,0.8115946548855971
topic,56.60909090909091,73.0,26.35296597500428,10.0,98.0,5472.0,0.3706266347428766
Access to housing and government assistance,0.6980361664075065,0.9733370495960116,0.425483620322923,0.0004875659942628,0.986214336939156,4970.5,0.7298580158359751
Employment type and economic status,0.6915262027220292,0.8660866990685463,0.30930023290751885,0.0041846632957458,0.9576574489474295,4900.5,0.607828507000999
Education level and financial stability,0.13271059637719929,0.0437368154525756,0.18300469847703082,0.0014815926551819,0.8356009125709534,5446.5,0.4273447498218681
Racial and ethnic impact on housing opportunities,0.40662650056183336,0.25719800591468805,0.3870408757488457,0.0013372898101807,0.9710302241146564,4919.5,0.6400611797500688
Section 8 vouchers usage and difficulties,0.3550320122052323,0.020093202590942348,0.4127964403182958,0.0009915232658386,0.9361017346382146,4931.5,0.6607796045132543
Comparison of professional vs. blue-collar workers,0.4872485580769452,0.5678022503852844,0.3415785571104214,0.0037294626235959,0.9309411346912384,5421.5,0.4630748357238753
Job demands and recreational habits,0.11951090804385864,0.013985157012939349,0.23889835797818976,0.0010973215103148,0.9941296661272644,5117.5,0.9961733336279875
Fundraising roles and competence,0.1419135631485418,0.0246710777282713,0.2830181902675696,0.0019879341125488,0.9823691919445992,5385.5,0.517331352922168
Perceived competence based on occupation,0.5819572631608356,0.6164866536855698,0.2354136815068382,0.0040685534477231,0.9265699163079262,5414.5,0.4733697770562256
Professional vs. service industry roles in competence,0.41000176532702015,0.43992823362350464,0.25779912669426425,0.0029109120368957,0.84713314473629,5308.5,0.643495381446906
Assumptions about government benefits based on ethnicity,0.4362114053896882,0.4509153366088867,0.3513500685213749,0.0020272135734558,0.9478444010019303,5019.5,0.8197927169850704
Ethnic groups and housing difficulties,0.44648471914909105,0.4232940673828125,0.4065817175654155,0.0010557770729063,0.9675281383097172,4924.5,0.6486609732112312
Cultural stereotypes impacting social perceptions,0.41522902304475956,0.3530992567539215,0.2979839113933361,0.0315036177635191,0.8838443458080292,4886.5,0.5845520007583819
Ethnic impact on perceived wealth and poverty,0.2674150151285258,0.2382047176361084,0.22505829566525382,0.0027118921279908,0.8337683975696564,4959.5,0.7101217409820608
Assumptions of cleanliness based on ethnic cooking habits,0.16460433900356286,0.017250508069992003,0.2682727953382938,0.0022312402725219,0.8868766054511072,4901.5,0.6095068223083625
Elderly vs. younger family members' physical abilities,0.03241720291023897,0.0038650035858154496,0.1032222653797763,0.0017367005348204,0.9737886004149914,5367.5,0.5456440637036525
Family roles and responsibilities during outings,0.19794277006929564,0.0919578075408935,0.21513531114309747,0.0019581317901612,0.8375794589519501,4995.5,0.775365292689195
Grandparent and grandchild interaction during walks,0.23055101467127145,0.03269389271736135,0.3397291331761857,0.0018101334571838,0.9839288853108884,4939.5,0.6747390179432675
Dependency on elderly family members,0.04687740640206765,0.00675612688064575,0.1438002674189139,0.0016496181488036,0.817485511302948,4863.5,0.5472392411686768
Intergenerational financial support,0.1411974712528965,0.10528352856636045,0.16785175901923619,0.0013527274131776,0.9058208540081978,5324.5,0.616240581321257
Economic status based on international travel,0.04429362822662691,0.00388303399086,0.10967250610762712,0.0003814697265623,0.6312422454357147,4928.5,0.6555747733059867
Friends from different countries visiting,0.08756332242311057,0.00707140564918515,0.21091144827488637,0.000232994556427,0.997337769716978,5040.5,0.8591523932093099
Travel habits reflecting wealth and poverty,0.08600844334472303,0.039837330579757704,0.10421095823968606,0.0010287761688232,0.6638272702693939,5063.5,0.9026623403918485
International visitor stereotypes,0.2364836705001917,0.12369957566261292,0.25263759357806415,0.0035986900329587,0.8916690349578857,4942.5,0.6800031165554283
Cultural impact on travel perceptions,0.921234681931409,0.9737936854362488,0.10220047727547354,0.5428638458251953,0.9972311854362488,5476.5,0.3866634559966736
