,mean,median,std,min,max,u_stat,p_val
Unnamed: 0,1924.8193548387096,1939.0,1167.6019907116752,15.0,4093.0,10638.0,0.6200782255395374
polarity,0.07145404699840184,0.05,0.14591613465608785,-0.1666666666666666,0.45,11214.0,0.7749954823740932
subjectivity,0.41895049380130023,0.45,0.24922205304805464,0.0,1.0,11108.5,0.8888907698047412
flesch_reading_ease,71.70787096774193,74.9,11.790873368348818,31.55,92.83,11515.0,0.4905581107495832
syntactic_complexity,14.565053763440858,13.666666666666666,5.55965346583309,7.0,32.333333333333336,10826.5,0.8089614178330878
lexical_diversity,0.8378896235740318,0.8125,0.11609539814204242,0.6136363636363636,1.0,11500.0,0.5000655767331601
text_length,205.5225806451613,213.0,91.67236518576125,84.0,501.0,10584.0,0.5694735522213266
question_marks,1.0,1.0,0.0,1.0,1.0,11005.0,1.0
exclamation_marks,0.0,0.0,0.0,0.0,0.0,11005.0,1.0
avg_word_length,5.139662533174832,5.148148148148148,0.5591026517145634,4.097560975609756,6.583333333333333,11133.0,0.8630660173633622
unique_word_count,27.53548387096774,25.0,11.426374946027533,12.0,64.0,10619.5,0.6017653880745251
sentiment_score_range,0.16697926267281102,0.1666666666666666,0.16134089744020483,0.0,0.6166666666666667,11264.5,0.7209325895847729
noun_phrase_count,10.458064516129033,11.0,4.940212295871319,3.0,26.0,10704.0,0.6824876036005276
verb_phrase_count,4.7290322580645165,5.0,2.73578896576224,1.0,13.0,10618.5,0.5955228045876578
named_entity_count,3.425806451612903,3.0,1.216490519106084,0.0,5.0,10565.0,0.53658167440698
passive_voice_count,0.05161290322580645,0.0,0.22196139792785585,0.0,1.0,10953.0,0.8586135251119729
active_voice_count,2.232258064516129,2.0,0.8282304312544728,1.0,4.0,10791.5,0.7580317985314265
modal_verbs_count,0.4129032258064516,0.0,0.7795028116890182,0.0,2.0,10771.0,0.6725349201195814
conditional_sentences_count,0.0,0.0,0.0,0.0,0.0,11005.0,1.0
sentence_count,2.6516129032258067,3.0,0.7079653339805135,2.0,4.0,10552.0,0.5031695500823088
average_sentence_length,14.565053763440858,13.666666666666666,5.55965346583309,7.0,32.333333333333336,10826.5,0.8089614178330878
