,mean,median,std,min,max,u_stat,p_val
Unnamed: 0,2227.7122302158273,2337.0,1193.9643638298903,63.0,4029.0,8831.0,0.7496083504823106
polarity,0.01500029496882015,0.0,0.07440374897040766,-0.1333333333333333,0.2,9331.0,0.6224226719002603
subjectivity,0.35298189636768773,0.3333333333333333,0.19924281511038983,0.0,0.6,8734.0,0.6320233338544674
flesch_reading_ease,70.95553956834532,73.17,9.691288944699508,45.42,92.83,8849.5,0.77153521390779
syntactic_complexity,15.992805755395683,16.0,3.8270201375865796,9.5,24.33333333333333,8740.5,0.6439610882545251
lexical_diversity,0.8340918326616958,0.7833333333333333,0.09514131161312851,0.6949152542372882,1.0,9327.0,0.6468736718098889
text_length,204.77697841726618,192.0,77.17897918789181,94.0,369.0,8704.5,0.6047253428889381
question_marks,1.0,1.0,0.0,1.0,1.0,9035.0,1.0
exclamation_marks,0.0,0.0,0.0,0.0,0.0,9035.0,1.0
avg_word_length,4.574172022149258,4.516666666666667,0.3860993393527162,3.6216216216216215,5.666666666666667,9291.5,0.6880360397411989
unique_word_count,30.0431654676259,29.0,9.500473293776231,16.0,47.0,8731.5,0.6330536401116912
sentiment_score_range,0.07970409386776293,0.03125,0.09775168990270734,0.0,0.3666666666666667,9116.0,0.8928550290068531
noun_phrase_count,10.553956834532373,9.0,4.320783379506081,5.0,18.0,8692.5,0.582816978202753
verb_phrase_count,4.431654676258993,5.0,2.0325266624353495,2.0,10.0,8709.0,0.6029599776896262
named_entity_count,3.647482014388489,3.0,1.805239192279195,0.0,7.0,8761.5,0.6615240917745475
passive_voice_count,0.302158273381295,0.0,0.46085422038771773,0.0,1.0,8915.5,0.8155472190378537
active_voice_count,2.2014388489208634,2.0,0.7340561929592678,1.0,3.0,8880.5,0.7943494403927694
modal_verbs_count,0.014388489208633094,0.0,0.11951662978045265,0.0,1.0,9026.0,0.9492972209374426
conditional_sentences_count,0.0,0.0,0.0,0.0,0.0,9035.0,1.0
sentence_count,2.5107913669064748,3.0,0.5016914357815208,2.0,3.0,8785.0,0.6510170631981336
average_sentence_length,15.992805755395683,16.0,3.8270201375865796,9.5,24.33333333333333,8740.5,0.6439610882545251
stop_words_count,19.532374100719423,17.0,7.943005453048012,8.0,34.0,8723.0,0.623477239314613
punctuation_diversity,3.2517985611510793,3.0,0.7902808634822942,2.0,4.0,8710.0,0.5807207711913875
readability grades__Kincaid,15.605982770793457,14.837619047619048,4.92654256034901,7.550000000000001,26.5668656716418,8739.0,0.6429950521849976
readability grades__ARI,18.178630392698636,16.41918918918919,6.812467001550941,6.939,32.94865671641791,8716.5,0.6179482173300295
readability grades__Coleman-Liau,9.504150324416461,9.425683472727272,1.558761137104793,4.058475729729729,13.27908910526316,9240.5,0.7478103695133919
readability grades__FleschReadingEase,49.39677064085568,48.09621621621623,12.909608878051861,21.911538461538484,76.55500000000002,9171.0,0.8316837876741892
readability grades__GunningFogIndex,18.690830591124726,17.333333333333336,6.048910885778977,9.15294117647059,29.70169491525424,8677.5,0.5747701909954595
readability grades__LIX,57.47885914530455,53.81818181818181,13.233284423715016,34.78947368421053,87.8955223880597,8782.0,0.6919465426697822
readability grades__SMOGIndex,12.848130750521712,12.486832980505138,3.1839618244827763,3.0,19.431676725154983,8694.0,0.5857104447862705
readability grades__RIX,7.237410071942446,7.0,2.709571691414035,2.0,14.0,8808.0,0.7181661384229385
readability grades__DaleChallIndex,9.614881778007826,9.78456153846154,1.5085502743053845,0.0,11.643976923076924,9074.5,0.9511531321890724
sentence info__characters_per_word,4.462569497907575,4.432835820895522,0.292133974053208,3.5135135135135136,5.2105263157894735,9281.0,0.7001956787456647
sentence info__syll_per_word,1.4149016005001158,1.3846153846153846,0.14289765781187952,1.108108108108108,1.7894736842105263,9311.0,0.6656209919517004
sentence info__words_per_sentence,37.17985611510792,37.0,14.485000637121422,17.0,67.0,8703.5,0.602487365663968
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,9035.0,1.0
sentence info__type_token_ratio,0.802223814395451,0.7435897435897436,0.10758035288007002,0.6610169491525424,1.0,9326.0,0.6480347846851298
sentence info__characters,164.24460431654677,152.0,61.66139911618523,76.0,297.0,8710.0,0.6107507193515391
sentence info__syllables,51.47482014388489,50.0,17.99731499106762,24.0,91.0,8698.5,0.5980296886731129
sentence info__words,37.17985611510792,37.0,14.485000637121422,17.0,67.0,8703.5,0.602487365663968
sentence info__wordtypes,28.51798561151079,27.0,8.365173246805282,16.0,47.0,8728.0,0.6297716432396694
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,9035.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,9035.0,1.0
sentence info__long_words,7.237410071942446,7.0,2.709571691414035,2.0,14.0,8808.0,0.7181661384229385
sentence info__complex_words,3.568345323741007,3.0,2.078357628179528,0.0,9.0,8694.0,0.5857104447862705
sentence info__complex_words_dc,9.474820143884893,8.0,4.0078382174886125,1.0,16.0,8787.0,0.6937270185162017
word usage__tobeverb,1.8057553956834533,2.0,0.6004551153352512,1.0,4.0,8957.5,0.8801085147847736
word usage__auxverb,0.014388489208633094,0.0,0.11951662978045265,0.0,1.0,9026.0,0.9492972209374426
word usage__conjunction,1.618705035971223,2.0,0.7838559784644469,1.0,5.0,8844.0,0.7354580877536435
word usage__pronoun,1.129496402877698,1.0,1.2731026369709273,0.0,7.0,8804.0,0.7031380751222411
