,mean,median,std,min,max,u_stat,p_val
Unnamed: 0,2187.435294117647,2116.0,1198.7682214421168,116.0,4060.0,3057.5,0.8766598231434021
polarity,0.1726335625159154,0.1333333333333333,0.15118017079676088,-0.1466666666666666,0.5,3147.5,0.8757467763069858
subjectivity,0.5786016042780748,0.5333333333333333,0.2567515384942725,0.0,1.0,3078.5,0.9341932718516035
flesch_reading_ease,69.27976470588234,69.11,7.359665490662859,54.86,89.08,2898.5,0.4716868271436935
syntactic_complexity,19.241176470588233,16.0,5.1104536681862065,13.0,28.0,3336.5,0.40236063895518936
lexical_diversity,0.7919790559596882,0.8214285714285714,0.0777045814465878,0.6086956521739131,0.92,2944.0,0.5790169756379022
text_length,256.7647058823529,181.0,112.18953425626945,133.0,437.0,3315.0,0.45950969816419274
question_marks,1.0,1.0,0.0,1.0,1.0,3102.5,1.0
exclamation_marks,0.0,0.0,0.0,0.0,0.0,3102.5,1.0
avg_word_length,4.697588715384005,4.714285714285714,0.23110259310255382,4.09375,5.230769230769231,3055.0,0.8697522971625911
unique_word_count,34.62352941176471,28.0,12.357739497585957,20.0,51.0,3404.0,0.29000122913681914
sentiment_score_range,0.2686766827943299,0.175,0.23021441367408457,0.0,1.0333333333333332,3171.0,0.8108434152330809
noun_phrase_count,10.376470588235295,9.0,5.101298785576071,4.0,18.0,3359.5,0.35678111463482864
verb_phrase_count,7.870588235294117,6.0,3.7600286070787305,1.0,13.0,3392.5,0.29884957144903135
named_entity_count,3.2588235294117647,3.0,1.5442130155956508,0.0,6.0,3309.0,0.4561893637692048
passive_voice_count,1.5529411764705883,2.0,0.8092601317155774,0.0,2.0,3194.5,0.6762347928901804
active_voice_count,1.5647058823529412,2.0,0.6627334956636113,0.0,3.0,3235.5,0.6088302225071496
modal_verbs_count,0.047058823529411764,0.0,0.21302148074901786,0.0,1.0,3078.5,0.82913019624549
conditional_sentences_count,0.0,0.0,0.0,0.0,0.0,3102.5,1.0
sentence_count,2.4941176470588236,2.0,0.5029325764658602,2.0,3.0,3275.5,0.4863954222717223
average_sentence_length,19.241176470588233,16.0,5.1104536681862065,13.0,28.0,3336.5,0.40236063895518936
stop_words_count,23.88235294117647,19.0,11.977570073848433,12.0,41.0,3314.5,0.43865075931940734
punctuation_diversity,2.764705882352941,3.0,0.6295701258933486,2.0,4.0,3184.5,0.7516418119615642
readability grades__Kincaid,19.66694354316955,15.13714285714286,7.379109071035321,9.264,30.97,3333.5,0.4208856650262697
