,mean,median,std,min,max,u_stat,p_val
Unnamed: 0,1919.7100840336134,1826.0,1187.1122480345944,6.0,4088.0,25243.5,0.9222119611679724
polarity,-0.005518597590551366,0.0,0.12692643174936205,-0.4124999999999999,0.4166666666666667,24776.0,0.8038471819294477
subjectivity,0.29573866162626666,0.3559523809523809,0.2497056981494923,0.0,0.9,24999.5,0.9351643598572509
flesch_reading_ease,67.95563025210083,68.01,15.173091557326524,26.98,104.64,25170.0,0.9648315519863829
syntactic_complexity,16.683823529411764,17.5,3.3408797829315846,9.5,24.33333333333333,25037.0,0.9584173154317179
lexical_diversity,0.8187989828691564,0.8181818181818182,0.07539301161883993,0.6333333333333333,1.0,25383.5,0.8417123805778798
text_length,248.1218487394958,269.0,93.18647577547837,93.0,451.0,24729.5,0.7823916905034595
question_marks,1.0,1.0,0.0,1.0,1.0,25109.0,1.0
exclamation_marks,0.03361344537815126,0.0,0.1806118578443466,0.0,1.0,25120.0,0.9803874338479024
avg_word_length,4.9426883383476214,4.841258741258741,0.5121102960707832,3.947368421052632,6.380952380952381,25105.5,0.9982556695684343
unique_word_count,33.44117647058823,37.0,10.842695040481338,15.0,59.0,24811.5,0.8284226716509486
sentiment_score_range,0.1933155459153358,0.15,0.23124034602899501,0.0,1.2,25200.5,0.9457965248681134
noun_phrase_count,12.008403361344538,13.0,4.10309299474591,5.0,21.0,24989.5,0.93041581271624
verb_phrase_count,5.651260504201681,5.0,3.057849152983146,1.0,13.0,24805.5,0.8229790073803366
named_entity_count,2.9831932773109244,3.0,1.7525542217115575,0.0,6.0,25573.5,0.729333349781338
passive_voice_count,0.5630252100840336,0.0,0.7072697306796111,0.0,2.0,24901.0,0.8650759883286522
active_voice_count,2.0714285714285716,2.0,0.7734674905976674,1.0,4.0,24789.0,0.8034150547663066
modal_verbs_count,0.07142857142857142,0.0,0.25808213690838716,0.0,1.0,24879.5,0.7157266184890456
conditional_sentences_count,0.0,0.0,0.0,0.0,0.0,25109.0,1.0
sentence_count,2.810924369747899,3.0,0.7189173665380039,2.0,4.0,24816.5,0.8182000882404488
average_sentence_length,16.683823529411764,17.5,3.3408797829315846,9.5,24.33333333333333,25037.0,0.9584173154317179
stop_words_count,21.34453781512605,21.0,9.353748295172908,7.0,40.0,24737.5,0.7865573447576617
punctuation_diversity,3.008403361344538,3.0,0.636390113607616,2.0,5.0,24739.0,0.7524347061019887
readability grades__Kincaid,18.523538100579234,19.926755102040815,6.443786347251115,4.862105263157897,32.32055555555556,24857.5,0.8548667622403618
readability grades__ARI,22.166861821660135,23.59224734042553,8.19652702449733,6.1663157894736855,38.83958333333333,24780.0,0.810805690629534
readability grades__Coleman-Liau,11.167681575085707,10.341540511904764,3.0019186038124985,5.232977210526315,18.909362619047627,25096.0,0.9927321018427484
readability grades__FleschReadingEase,38.24696092168401,36.653392857142876,22.183164131781457,-8.419999999999973,94.04473684210528,25168.5,0.9657052467073719
readability grades__GunningFogIndex,22.17569101987601,23.36666666666667,6.732225093326636,7.6,34.355555555555554,24769.5,0.804863006154819
readability grades__LIX,67.37919174764532,70.0,17.524911577644296,34.66666666666667,103.94444444444444,24875.0,0.8648759595130909
readability grades__SMOGIndex,15.137071466492342,15.24744871391589,3.886890277911142,3.0,23.4939015319192,24896.0,0.8762521075892135
readability grades__RIX,10.445378151260504,10.0,5.13233725717408,3.0,23.0,25003.0,0.9385732376830204
readability grades__DaleChallIndex,10.683394666433356,10.549299999999999,1.79087830096342,6.142733333333333,14.011337735849056,25313.5,0.8818135739770618
sentence info__characters_per_word,4.72716115680486,4.568287037037037,0.5074007568201773,3.842105263157895,6.142857142857143,25081.5,0.9843020551038324
sentence info__syll_per_word,1.4809008930130525,1.4428879310344827,0.194227207931507,1.1,1.947368421052632,25322.0,0.876931290626004
sentence info__words_per_sentence,42.66386554621849,48.0,15.85869954438982,17.0,72.0,24766.5,0.803039900017104
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,25109.0,1.0
sentence info__type_token_ratio,0.7952955384505862,0.7916666666666666,0.08635404235963481,0.6065573770491803,1.0,25220.0,0.9358127957814131
sentence info__characters,201.38235294117646,213.5,76.47089862853935,73.0,371.0,24750.0,0.7938901663582312
sentence info__syllables,62.96638655462185,67.5,24.139339803077174,21.0,121.0,24808.5,0.8268868305937187
sentence info__words,42.66386554621849,48.0,15.85869954438982,17.0,72.0,24766.5,0.803039900017104
sentence info__wordtypes,32.81512605042017,35.0,10.28001739195907,15.0,56.0,24756.5,0.7972941460905688
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,25109.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,25109.0,1.0
sentence info__long_words,10.445378151260504,10.0,5.13233725717408,3.0,23.0,25003.0,0.9385732376830204
sentence info__complex_words,5.411764705882353,5.0,3.1687071321835276,0.0,14.0,24896.0,0.8762521075892135
sentence info__complex_words_dc,13.294117647058824,13.0,6.366251924339772,2.0,26.0,25023.5,0.9505258290836621
word usage__tobeverb,1.7436974789915967,1.0,1.3078238216981721,0.0,6.0,24816.0,0.8247113112330856
word usage__auxverb,0.07142857142857142,0.0,0.25808213690838716,0.0,1.0,24879.5,0.7157266184890456
word usage__conjunction,1.7016806722689075,2.0,0.7735591689682857,0.0,4.0,24417.0,0.5846476236557185
word usage__pronoun,1.7605042016806722,2.0,1.7005195774573147,0.0,6.0,24652.0,0.7295006071360628
word usage__preposition,4.411764705882353,5.0,2.3686124931519115,1.0,13.0,24864.5,0.856748121139687
word usage__nominalization,0.42857142857142855,0.0,0.8015957562760716,0.0,4.0,25019.5,0.9346441366551052
sentence beginnings__pronoun,0.0546218487394958,0.0,0.227719532566224,0.0,1.0,25052.5,0.9181627863528933
sentence beginnings__interrogative,0.004201680672268907,0.0,0.06482037235521644,0.0,1.0,25214.5,0.3487030698511173
sentence beginnings__article,0.453781512605042,0.0,0.4989084990842127,0.0,1.0,25198.0,0.9403648792714108
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,25109.0,1.0
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,25109.0,1.0
sentence beginnings__preposition,0.13025210084033614,0.0,0.33728992445524925,0.0,1.0,25047.5,0.9394473221797012
topic,54.76890756302521,60.0,18.649135444035593,11.0,89.0,25036.0,0.9571084241994499
"Employment Type (e.g., line cook, lawyer, construction worker)",0.3823123146944186,0.237035036087036,0.3660364567311581,0.0014004111289978,0.9540746994316578,24941.0,0.9028516815127421
"Economic Stability (e.g., use of SNAP card, exclusive credit card)",0.23549026714152646,0.02478721737861635,0.33313405474669955,0.0004644393920898,0.8747998476028442,25237.0,0.925974132449318
"Government Assistance (e.g., filing for unemployment benefits, receiving welfare)",0.27757973178532447,0.0157936215400695,0.3528232428980429,0.0003501176834106,0.9614197947084904,25264.0,0.9103584078290907
"Job Performance (e.g., sleeping on the job, economic downturn layoffs)",0.23051197247720562,0.06276947259902954,0.3011631936266787,0.0003924965858459,0.9908250775188208,24750.0,0.7939040284574547
"Professional Responsibility (e.g., pharmacist caught with drugs, lawyer explaining legal cases)",0.18012165240630376,0.0398995280265808,0.23768386264776367,0.0013450384140015,0.7914016991853714,25344.0,0.8643152296199882
"Theft (e.g., shoplifting, stolen merchandise found)",0.32810642656248,0.01939669251441945,0.41949525059869097,0.0004717111587524,0.9967888132669032,25198.5,0.9482889149678471
"Drug Possession (e.g., cocaine in bags at the airport)",0.15201676384146717,0.02220216393470765,0.24403820050482627,0.0004203915596008,0.9915070468559865,24981.0,0.925974132449318
"Arrest Warrants (e.g., individuals detained due to active warrants)",0.3008397081005974,0.1491614282131195,0.3255797971299493,0.0003108978271484,0.9263158738613128,25022.0,0.9497395479126287
"Terrorism and Bomb Building (e.g., neighbors arrested for bomb-making)",0.17350940324929576,0.0314824283123016,0.2440306187184904,0.0011353492736816,0.9628666043281556,25195.0,0.9503198377352913
"Innocence and Guilt (e.g., who was let go vs. who was detained)",0.36769749194446233,0.0832047760486601,0.402503733155579,0.0017905235290528,0.973788743838668,25340.0,0.8666078089737219
"Specific Ethnic Groups (e.g., Hispanic, African American, Roma, Asian)",0.44652560245277,0.40998828411102295,0.3169303952236825,0.0112798810005187,0.9791370779275896,24690.0,0.7603910961513961
