,mean,median,std,min,max,u_stat,p_val
Unnamed: 0,1972.9888268156424,1953.0,1280.6938866626688,5.0,4090.0,14509.5,0.9314979309531336
polarity,-0.012791923385798093,0.0,0.1164697840440322,-0.3,0.2939393939393939,14405.5,0.8409599882375578
subjectivity,0.35141170680506273,0.4,0.21750088426485592,0.0,0.6875,14286.0,0.7402023778768003
flesch_reading_ease,67.0413407821229,67.25,11.519863080055037,35.44,95.17,14511.5,0.9331988759397685
syntactic_complexity,18.093761638733707,17.5,4.3513486655038704,9.5,27.33333333333333,14242.0,0.7044840214843039
lexical_diversity,0.835038500936942,0.8529411764705882,0.0948874158691364,0.6413043478260869,1.0,14989.0,0.6608922587908916
text_length,263.5921787709497,218.0,126.09710073942703,94.0,528.0,14262.5,0.7214895660239351
question_marks,1.0,1.0,0.0,1.0,1.0,14588.5,1.0
exclamation_marks,0.07262569832402235,0.0,0.26024908036392375,0.0,1.0,14484.5,0.8049962144368659
avg_word_length,4.865183661201481,4.75,0.4642563623032376,3.852941176470588,5.888888888888889,14385.0,0.824079774864785
unique_word_count,36.35195530726257,31.0,14.878312928336229,17.0,73.0,14468.0,0.895228793819702
sentiment_score_range,0.17777493611292491,0.125,0.1667031398394252,0.0,0.85,14495.5,0.9189378266628148
noun_phrase_count,12.860335195530727,10.0,5.959370102774639,5.0,26.0,14374.5,0.8141632034270823
verb_phrase_count,5.441340782122905,4.0,3.1730378155201264,1.0,13.0,14264.5,0.7211214882107626
named_entity_count,2.8324022346368714,3.0,1.85571099527176,0.0,7.0,14368.5,0.8058870666664351
passive_voice_count,0.22905027932960895,0.0,0.4949687230357383,0.0,3.0,14300.5,0.6566063957143263
active_voice_count,2.195530726256983,2.0,0.9184636187647356,1.0,4.0,14365.5,0.7965951362748603
modal_verbs_count,0.08379888268156424,0.0,0.29739521580006467,0.0,2.0,14565.5,0.9579399057530634
conditional_sentences_count,0.00558659217877095,0.0,0.07474350927519358,0.0,1.0,14580.5,0.9504145913375315
sentence_count,2.8547486033519553,3.0,1.0552795670032447,2.0,5.0,14268.5,0.7050638125876876
average_sentence_length,18.093761638733707,17.5,4.3513486655038704,9.5,27.33333333333333,14242.0,0.7044840214843039
stop_words_count,25.865921787709496,21.0,13.516278600536895,9.0,52.0,14202.5,0.6723075730465742
punctuation_diversity,3.3184357541899443,3.0,0.9681708747733533,2.0,6.0,14223.5,0.6680685978384986
