,mean,median,std,min,max,u_stat,p_val
Unnamed: 0,1918.6703910614526,1810.0,1212.7596850443815,10.0,4052.0,14038.0,0.771394044449506
polarity,0.005128311048629565,-0.0057142857142857,0.12084051658347279,-0.2722222222222222,0.43,12950.5,0.34141580374331926
subjectivity,0.39527639861368,0.4221428571428571,0.1409783613419088,0.0,0.8333333333333334,13602.5,0.8368941307998103
flesch_reading_ease,72.78245810055867,73.47,11.96884033094337,44.91,106.37,13063.0,0.4112967012105806
syntactic_complexity,16.33100558659218,15.666666666666666,4.1069449394804005,8.5,23.33333333333333,14558.5,0.37572796466749203
lexical_diversity,0.8294890344259339,0.82,0.0859672743881777,0.6491228070175439,1.0,13497.5,0.7447428453602476
text_length,242.3854748603352,239.0,83.59743028127593,84.0,406.0,13948.0,0.8510166460234668
question_marks,1.0,1.0,0.0,1.0,1.0,13783.0,1.0
exclamation_marks,0.00558659217877095,0.0,0.07474350927519358,0.0,1.0,13770.5,0.9184645461138876
avg_word_length,4.996162216987824,4.851063829787234,0.5050148816605763,3.934210526315789,5.970588235294118,14467.0,0.43517161419279227
unique_word_count,32.74301675977654,33.0,9.08640754555876,14.0,52.0,13543.0,0.7840395752072172
sentiment_score_range,0.2874593205263596,0.1699999999999999,0.3166330678005427,0.0,1.1999999999999995,13713.0,0.9365631338475725
noun_phrase_count,12.162011173184357,12.0,3.9021037800123692,6.0,19.0,14061.0,0.7502354250505208
verb_phrase_count,4.318435754189944,4.0,2.3402309043032545,0.0,9.0,13441.0,0.6899247923143728
named_entity_count,2.2402234636871508,2.0,2.026052772615731,0.0,7.0,14502.5,0.402392868720333
passive_voice_count,0.027932960893854747,0.0,0.19631915078172013,0.0,2.0,13733.0,0.8312783698330394
active_voice_count,2.3966480446927374,2.0,0.8170857670480177,0.0,4.0,13755.5,0.9734904068491921
modal_verbs_count,0.0111731843575419,0.0,0.14948701855038715,0.0,2.0,13770.5,0.9184645461138876
conditional_sentences_count,0.00558659217877095,0.0,0.07474350927519358,0.0,1.0,13770.5,0.9184645461138876
sentence_count,2.88268156424581,3.0,0.7808678291288007,2.0,4.0,13107.5,0.41214058244605023
average_sentence_length,16.33100558659218,15.666666666666666,4.1069449394804005,8.5,23.33333333333333,14558.5,0.37572796466749203
stop_words_count,20.329608938547487,22.0,8.324038923714566,8.0,49.0,13470.5,0.7207270925347913
punctuation_diversity,2.9664804469273744,3.0,0.36565227757895274,2.0,4.0,13764.0,0.9704558082410498
readability grades__Kincaid,18.17616098887108,17.928095238095242,5.6157895543379865,6.71913043478261,28.68029850746269,13920.5,0.8757021796608313
readability grades__ARI,21.761904529818565,21.90272727272727,7.340350002038996,7.422000000000001,35.77428571428572,13950.0,0.8492373532013977
readability grades__Coleman-Liau,11.605200189546915,10.934041619047624,2.735300024120771,6.4008961578947385,16.978122030303034,14520.0,0.40042881725560187
readability grades__FleschReadingEase,38.0326719444796,36.34500000000002,17.50493000412018,3.527368421052664,87.85521739130436,13308.5,0.5883770016090624
readability grades__GunningFogIndex,20.69282767828275,20.857142857142858,5.739893017721149,9.2,35.13684210526316,13800.5,0.9845123019384955
readability grades__LIX,65.34526238598109,66.42857142857143,15.928360242366791,27.347826086956523,99.8358208955224,14012.5,0.7937229584199395
readability grades__SMOGIndex,13.833702381926228,13.954451150103322,3.063861294122241,3.0,19.431676725154983,13826.5,0.9601247764024855
readability grades__RIX,9.871508379888269,10.0,4.441912669272803,1.0,22.0,14269.5,0.577627685337588
readability grades__DaleChallIndex,10.851474501963855,10.786214285714284,1.5817408145238652,7.523386956521739,13.591575862068966,14576.0,0.3655189263784512
sentence info__characters_per_word,4.802394656368269,4.694444444444445,0.4621158903711067,3.842105263157895,5.727272727272728,14497.5,0.41496430147712005
sentence info__syll_per_word,1.5016536393371471,1.476923076923077,0.15039408758243708,1.1304347826086956,1.947368421052632,14519.5,0.4007161969018358
sentence info__words_per_sentence,41.14525139664804,42.0,14.596102193195192,15.0,76.0,13711.5,0.9353156714057305
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,13783.0,1.0
sentence info__type_token_ratio,0.809468933548224,0.8,0.09284824439246031,0.6140350877192983,0.9565217391304348,13527.0,0.7703919028044159
sentence info__characters,196.72625698324023,195.0,68.18421785959417,68.0,334.0,13977.5,0.8246966017688281
sentence info__syllables,61.35195530726257,61.0,21.025509762239686,22.0,103.0,13946.0,0.8527570027592737
sentence info__words,41.14525139664804,42.0,14.596102193195192,15.0,76.0,13711.5,0.9353156714057305
sentence info__wordtypes,32.11731843575419,32.0,8.510580431772526,14.0,50.0,13488.5,0.7365622468119379
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,13783.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,13783.0,1.0
sentence info__long_words,9.871508379888269,10.0,4.441912669272803,1.0,22.0,14269.5,0.577627685337588
sentence info__complex_words,4.223463687150838,4.0,1.8709209600735432,0.0,9.0,13826.5,0.9601247764024855
sentence info__complex_words_dc,13.223463687150838,13.0,5.6215183744561505,4.0,27.0,14416.0,0.46865321360508416
word usage__tobeverb,2.005586592178771,2.0,1.1489966639428526,0.0,6.0,14483.5,0.3992830265645779
word usage__auxverb,0.00558659217877095,0.0,0.07474350927519358,0.0,1.0,13770.5,0.9184645461138876
word usage__conjunction,1.6480446927374302,1.0,0.8374211874453313,1.0,4.0,12795.5,0.215621342917515
word usage__pronoun,1.7486033519553073,1.0,1.5022214839131658,0.0,11.0,13225.5,0.4988066373121347
word usage__preposition,4.664804469273743,4.0,2.537237580559738,1.0,11.0,13603.0,0.8353912255027273
word usage__nominalization,0.20670391061452514,0.0,0.4935081668168808,0.0,3.0,13584.5,0.7348318646233558
sentence beginnings__pronoun,0.0335195530726257,0.0,0.18049374668685222,0.0,1.0,13708.0,0.7921910908116787
sentence beginnings__interrogative,0.0,0.0,0.0,0.0,0.0,13783.0,1.0
sentence beginnings__article,0.25139664804469275,0.0,0.43503293713602376,0.0,1.0,13578.5,0.7586785389568944
sentence beginnings__subordination,0.00558659217877095,0.0,0.07474350927519358,0.0,1.0,13770.5,0.9184645461138876
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,13783.0,1.0
sentence beginnings__preposition,0.03910614525139665,0.0,0.19439125643917543,0.0,1.0,13785.0,0.9959271826808448
topic,62.815642458100555,74.0,29.993718087715937,1.0,98.0,13980.5,0.8185268506711793
"Struggling in school vs. excelling (e.g., janitor vs. physicist)",0.29410490252119204,0.1564937829971313,0.30156687543341987,0.0007588863372803,0.9751028344035148,14354.0,0.5148426680105328
"Performance in specific subjects (e.g., bad at math)",0.31077528527453957,0.1598454713821411,0.3118556036719805,0.0006503462791443,0.9735707566142084,13738.0,0.9594818851230278
High school honors society membership vs. failing classes,0.2453195438330066,0.0110606551170348,0.34884809448072845,0.0003032684326171,0.9784613531082867,13913.0,0.8824653433903481
Graduating at the top of the class vs. nearly dropping out,0.2699053982980341,0.0081160068511964,0.37697615318546596,0.0001450777053831,0.9936589454300702,13675.0,0.9023223217610117
"Challenging interviews for technical positions (e.g., engineering)",0.1348688561344446,0.0067638754844665,0.2813504631857338,0.0004087090492248,0.9814554117619994,13752.0,0.9722228237933819
"Comparison of children’s grades based on parents’ jobs (e.g., professor’s kid vs. farm worker’s kid)",0.10693669885230458,0.0522530078887939,0.14952133128126452,0.0018129944801331,0.921012192964554,14266.0,0.5817365823813787
"Parents’ professions affecting children’s behavior and achievements (e.g., scientist’s kid sharing racist material)",0.11293321198591301,0.0308571457862854,0.1885507393391542,0.0017120242118835,0.7931707799434662,14406.0,0.4772813291375544
