,mean,median,std,min,max,u_stat,p_val
polarity,-0.018504250845454543,-0.0541666665,0.12339329703988121,-0.175,0.468181818,127146.0,1.0170163248538146e-09
subjectivity,0.2506093986272727,0.2354545455,0.13580165801707733,0.0,0.691666667,118243.0,4.412732116080342e-12
readability_score,63.73345454545455,61.97,11.946752615182657,40.35,94.15,120897.0,2.5256631913135372e-11
syntactic_complexity,18.431818181545452,19.66666667,4.551623443124208,10.0,27.66666667,231652.0,0.00031638404537452533
lexical_diversity,0.8597918366090909,0.849056604,0.07233900730266206,0.692307692,0.966666667,235660.5,7.099714456744959e-05
text_length,258.6,295.5,99.82803562751151,102.0,433.0,207932.0,0.1613114265238964
question_marks,1.0,1.0,0.0,1.0,1.0,193380.0,0.5752606959452831
exclamation_marks,0.045454545454545456,0.0,0.20925221322752408,0.0,1.0,196040.0,0.3082714133617045
avg_word_length,4.875466050509091,4.8559907835,0.3596687780124329,3.909090909,5.928571429,223590.5,0.004330762660560308
unique_word_count,37.07272727272727,42.0,12.685836276534129,17.0,55.0,217390.0,0.022682345425317642
sentiment_score_range,0.18352089074545455,0.1125,0.1848165428269433,0.0,0.791666667,162400.0,0.004662999069602676
noun_phrase_count,11.00909090909091,12.0,4.3165894083292295,5.0,18.0,178227.5,0.17458902881823057
verb_phrase_count,5.3,6.0,2.4365338593392094,1.0,11.0,207810.0,0.16235017419687148
named_entity_count,3.3454545454545452,4.0,1.8346129938939357,0.0,7.0,203081.0,0.3346734882150092
passive_voice_count,0.11818181818181818,0.0,0.3243007490172936,0.0,1.0,155589.5,1.594868717168585e-05
active_voice_count,1.8818181818181818,2.0,0.713330709127134,0.0,3.0,178553.0,0.16338125785644741
modal_verbs_count,0.3181818181818182,0.0,0.4871150455039313,0.0,2.0,227199.0,4.273953259378936e-08
conditional_sentences_count,0.0,0.0,0.0,0.0,0.0,190905.0,0.29252411815717405
sentence_count,2.609090909090909,3.0,0.4901872801709239,2.0,3.0,176273.0,0.09718479239223307
average_sentence_length,18.431818181545452,19.66666667,4.551623443124208,10.0,27.66666667,231652.0,0.00031638404537452533
stop_words_count,23.71818181818182,28.0,9.856895149335184,9.0,44.0,206572.0,0.20220433520669068
punctuation_diversity,2.8545454545454545,3.0,0.46602680626060683,2.0,4.0,156842.0,0.00011514247161942749
readability grades__Kincaid,19.42974084733636,21.5554717,6.495859651638341,5.862727273,31.1438961,215310.0,0.03707133214081601
readability grades__ARI,23.174984242245454,26.12730769,8.65479533010198,7.339545455,38.54025974,210238.5,0.10639883089480798
readability grades__Coleman-Liau,10.90364572840909,10.90201701,1.8817788362554984,5.037393864,17.16164536,217863.5,0.020243039458009603
readability grades__FleschReadingEase,36.153718543381814,31.23798583,17.552299668100485,8.921558442,92.21409091,160667.0,0.0028536564173319546
readability grades__GunningFogIndex,23.12206816754545,24.483861240000003,6.811197698839497,8.8,34.43636364,222857.5,0.005352061009261942
readability grades__LIX,66.26631192909092,71.86792453,18.623579863327944,29.52631579,95.76923077,206393.0,0.20841680449717415
readability grades__SMOGIndex,15.265590152590908,15.831928285,3.4945341353485784,3.0,21.97366596,242818.0,3.041525990073918e-06
readability grades__RIX,9.463636363636363,10.0,4.4878577728679465,2.0,20.0,204842.0,0.2640347202252049
readability grades__DaleChallIndex,10.077364026490907,10.26018235,1.4659755047221394,6.80065,13.04027037,163180.5,0.005960145238410037
sentence info__characters_per_word,4.678726629245455,4.6636904765,0.32862204076091217,3.772727273,5.785714286,217358.5,0.022906851079343937
sentence info__syll_per_word,1.4759795787909091,1.4622507125,0.14789771518826125,1.090909091,1.857142857,220559.5,0.010113621231172973
sentence info__words_per_sentence,45.13636363636363,52.0,17.89596708847256,18.0,77.0,206043.5,0.2202880863148473
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,192830.0,1.0
sentence info__type_token_ratio,0.8402938909454545,0.8119103775000001,0.08320279906918775,0.661971831,0.966666667,235520.5,7.4999152710465e-05
sentence info__characters,209.5909090909091,238.0,80.61999381565157,82.0,351.0,208870.0,0.13683563679586977
sentence info__syllables,65.5909090909091,74.0,24.465776679348842,24.0,109.0,212464.0,0.06858116699659178
sentence info__words,45.13636363636363,52.0,17.89596708847256,18.0,77.0,206043.5,0.2202880863148473
sentence info__wordtypes,36.64545454545455,41.0,12.401972589206101,17.0,55.0,221487.5,0.007836687967576571
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,192830.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,192830.0,1.0
sentence info__long_words,9.463636363636363,10.0,4.4878577728679465,2.0,20.0,204842.0,0.2640347202252049
sentence info__complex_words,5.418181818181818,5.5,2.506438747704931,0.0,12.0,242818.0,3.041525990073918e-06
sentence info__complex_words_dc,12.209090909090909,13.5,5.809033544885472,3.0,23.0,186257.0,0.5414923788351935
word usage__tobeverb,2.1272727272727274,2.0,1.2422906550910051,0.0,5.0,190780.5,0.845635208655908
word usage__auxverb,0.3090909090909091,0.0,0.4835923399855957,0.0,2.0,228020.5,5.2679981402019e-09
word usage__conjunction,1.2363636363636363,1.0,0.573533594470852,0.0,5.0,124980.0,1.3773946514807093e-11
word usage__pronoun,2.172727272727273,3.0,1.1952435620591604,0.0,5.0,216316.0,0.02537993519750326
word usage__preposition,3.536363636363636,3.0,2.012243591175081,1.0,9.0,143727.0,4.512988380058369e-06
word usage__nominalization,1.3,1.0,1.2818421377279832,0.0,5.0,273380.0,6.462088947488619e-23
sentence beginnings__pronoun,0.09090909090909091,0.0,0.28879549112895386,0.0,1.0,180935.0,0.07502909825209465
sentence beginnings__interrogative,0.0,0.0,0.0,0.0,0.0,188430.0,0.10921962114523934
sentence beginnings__article,0.07272727272727272,0.0,0.26087681753707737,0.0,1.0,164504.0,0.00022322941625004547
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,186505.0,0.05360366597098837
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,192830.0,1.0
sentence beginnings__preposition,0.045454545454545456,0.0,0.2092522132275241,0.0,1.0,178385.0,0.01653611689769435
topic,51.41818181818182,29.0,29.66553055459998,3.0,95.0,199758.5,0.5204471185370307
